PID,px_ft,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,MoSold,YrSold,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,MasVnrType__0,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Heating__Floor,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,Functional__Maj1,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sal,GarageType__2Types,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__None,GarageFinish__Fin,GarageFinish__None,GarageFinish__RFn,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,Condition1__Artery,Condition1__Feedr,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,ISU_dist
902328040,86.25336927,4,3,6,6,1914,2001,1,1,3,3,3,3,1,1,1,5,1,6,2008,2,3,1,3,9,1,0,0,3,0,291,134,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.886659538
902328100,85.20710059,4,3,7,6,1916,1950,1,1,3,3,3,3,1,1,1,5,1,7,2006,1,3,1,3,7,1,1,3,3,0,0,330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.768293004
902329030,105.8201058,4,3,8,9,1890,2002,1,1,4,4,2,2,1,1,1,5,1,4,2010,3,3,1,4,7,0,2,3,1,0,108,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.021882336
902329070,83.70175439,4,3,6,7,1910,1993,1,1,3,3,3,3,1,1,1,5,0,10,2006,1,3,1,3,7,0,1,3,1,0,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.00347686
902329080,92.39130435,4,3,6,7,1917,2007,1,1,3,3,3,3,1,1,1,5,1,5,2009,1,3,1,5,5,1,1,3,1,0,103,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.996881914
902329090,89.10329171,4,3,7,7,1920,1950,0,1,3,3,2,3,1,1,1,5,1,10,2006,1,4,1,4,8,0,2,3,1,36,0,221,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.904316496
902330010,51.73876166,4,3,8,5,1872,1987,1,1,3,4,3,2,1,2,1,2,0,12,2008,2,4,1,3,8,0,0,0,3,0,54,20,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.142424907
902330040,96.44087256,4,3,8,9,1882,1986,1,1,4,4,3,3,1,4,1,4,1,11,2009,1,4,1,4,8,1,2,3,2,0,169,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.155861745
902330090,75.38712306,4,3,7,8,1879,1987,1,1,3,4,3,3,1,1,1,3,1,2,2007,2,3,1,3,8,1,2,3,1,0,148,150,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.040340463
902331010,71.69117647,4,3,4,3,1910,1950,1,1,3,3,3,3,1,1,1,5,1,6,2009,1,2,1,3,5,1,0,0,1,0,33,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.856260811
902332030,58.44609341,4,3,6,6,1910,1998,0,1,3,3,3,2,2,3,1,5,0,11,2007,2,4,2,3,9,1,2,3,3,0,0,0,0,99,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.017600198
902400110,131.6518847,4,3,10,9,1892,1993,1,0,4,4,3,3,2,1,1,5,1,6,2006,2,4,1,5,12,2,3,5,3,0,260,0,0,410,0,4,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.187332484
902401010,105.2205221,4,3,7,7,1926,1950,1,1,3,3,3,3,1,1,1,3,1,8,2008,1,2,1,3,5,1,1,3,3,0,0,176,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.200831073
902401030,94.05940594,4,3,6,7,1926,2004,1,1,3,4,3,3,2,2,1,4,1,10,2007,2,3,1,4,5,0,1,3,3,0,0,183,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.297067968
902401090,74.91987179,4,3,5,7,1920,1950,0,1,3,3,3,3,1,1,1,4,0,12,2006,2,2,2,3,8,0,0,0,1,0,130,256,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.194894349
902401120,117.1171171,4,3,10,9,1893,2000,1,1,5,5,3,3,1,1,1,4,1,7,2008,3,3,1,4,9,1,2,4,3,105,502,0,0,0,0,0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.966926436
902401130,96.49122807,4,3,7,9,1920,1988,0,1,3,4,3,3,1,5,1,5,1,7,2009,1,3,1,3,7,0,2,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.966926436
902402010,121.1165049,4,3,6,7,1957,1996,1,1,3,3,3,3,1,6,1,3,1,4,2010,1,2,1,3,6,0,2,3,3,0,158,158,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.348683485
902402130,92.07630227,4,3,4,7,1910,1950,1,1,3,3,2,3,1,1,1,4,1,6,2010,1,3,1,3,6,0,2,3,3,0,0,0,0,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.433281921
902402150,83.1702544,4,3,5,4,1910,2006,0,1,3,3,3,3,1,5,3,3,0,6,2009,1,2,1,3,4,0,1,3,3,0,30,226,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.336870294
902402250,53.49344978,4,3,4,6,1885,1950,1,1,3,3,3,3,1,1,1,4,1,4,2010,2,4,2,3,11,0,2,3,1,0,0,114,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.323289882
902402260,50.64456722,4,3,2,1,1920,1950,1,1,2,2,2,2,1,1,1,3,0,11,2008,1,2,1,3,5,0,2,2,1,0,24,144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.323731696
902403070,95.74829932,4,3,6,7,1922,1994,1,1,3,3,2,3,1,3,1,5,1,6,2010,1,2,1,3,6,0,2,3,3,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.451573586
902404010,98.46055164,4,3,5,6,1948,1973,1,1,3,3,3,3,1,3,1,4,1,6,2007,1,2,1,3,5,0,2,3,3,0,116,230,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.200640285
902405070,73.74749499,4,3,7,7,1890,1999,1,1,3,3,3,3,2,1,1,4,1,12,2008,2,5,1,3,10,1,2,3,3,0,299,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.340834956
902405100,66.82718031,4,3,5,6,1890,1996,0,1,3,3,3,3,1,2,1,3,1,9,2009,1,2,1,3,7,0,2,3,3,48,0,244,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311747823
902405120,80.40540541,4,3,6,6,1920,1950,1,1,2,3,3,3,1,1,1,5,1,9,2009,1,3,1,3,6,0,1,2,3,0,0,176,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311890582
902406020,111.7886179,4,3,5,6,1959,1959,1,1,3,3,3,3,1,3,1,4,1,6,2008,1,2,1,2,5,0,1,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.537520266
902406030,130.2083333,4,3,5,5,1958,1958,0,1,3,3,3,3,1,1,1,5,1,7,2006,1,3,1,3,5,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.533768103
902406070,96.3182117,4,3,6,7,1910,2002,1,1,3,3,3,3,1,1,1,5,1,9,2009,1,4,1,4,8,0,3,3,3,0,0,238,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.448152403
902406090,73.25905292,4,3,5,5,1954,1954,1,1,3,3,3,3,1,1,1,5,0,11,2008,2,4,1,3,7,0,1,2,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.474293473
902408080,62.45105717,4,3,7,8,1890,1998,1,1,3,4,3,3,1,1,1,5,1,7,2007,1,3,1,3,8,0,2,3,2,0,48,143,0,0,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.312348867
902427040,69.71153846,4,3,5,5,1930,1950,1,1,3,3,3,3,1,2,1,4,1,3,2007,1,2,1,3,6,0,1,2,3,0,0,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.628661263
902427045,109.9773243,4,3,5,5,1956,1956,1,1,3,3,0,0,0,0,0,4,1,12,2008,1,2,1,3,4,0,1,3,3,0,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.632407341
902427140,107.9545455,4,3,4,6,1956,1956,1,1,3,3,0,0,0,0,0,4,1,5,2007,1,2,1,3,5,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63880826
902427150,105.6724611,4,3,4,6,1958,2006,1,1,3,3,3,3,1,1,1,3,1,5,2008,1,2,1,3,5,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.635058389
902427180,79.59479016,4,3,4,7,1949,2002,1,1,3,3,0,0,0,0,0,5,1,5,2007,2,1,1,3,6,1,1,3,3,0,40,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.623808845
902456015,63.23529412,4,3,3,3,1918,1950,1,1,2,2,3,2,1,1,1,2,0,10,2006,1,2,1,2,5,0,0,0,1,0,0,105,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.473987169
902477120,48.47222222,4,3,4,5,1920,1950,1,1,3,3,3,3,1,3,1,3,0,11,2009,1,2,1,3,4,0,0,0,1,0,523,115,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.966926436
903200080,141.8147208,4,3,5,6,1923,2004,1,1,3,3,3,3,4,6,1,5,1,5,2009,1,3,1,4,6,1,2,3,3,0,312,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808825894
903201020,104.0502793,4,3,6,6,1923,1950,1,1,3,3,3,3,1,1,1,3,0,9,2009,1,3,1,4,6,1,1,2,3,266,61,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810263091
903201030,120.7349081,4,3,5,7,1928,1983,1,1,4,4,3,3,1,2,4,3,1,7,2008,1,2,1,3,5,1,1,3,3,265,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814054483
903201080,132.4289406,4,3,7,7,1925,2007,1,1,4,4,3,3,1,1,1,4,0,10,2009,2,3,1,5,5,0,2,3,3,74,0,0,0,144,0,0,2.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821504863
903201090,128.7735849,4,2,5,7,1925,1994,1,1,3,4,3,3,1,2,3,3,0,8,2007,1,1,1,3,6,1,1,2,3,0,65,0,0,150,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.819816885
903202120,88.90298034,4,3,6,5,1939,1950,1,1,3,3,3,3,1,1,1,4,1,10,2006,1,3,1,2,6,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.971438521
903202170,82.82950423,4,3,5,7,1930,1982,1,1,3,3,3,3,1,1,1,5,1,5,2009,2,3,1,3,7,1,1,3,1,244,60,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.97583785
903204030,89.3728223,4,3,5,6,1950,1950,1,1,3,3,2,3,1,3,1,3,1,3,2007,1,3,1,3,6,0,1,3,3,0,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.087923061
903204040,79.7146402,4,3,5,6,1950,1997,1,1,3,4,3,3,1,3,1,5,1,3,2010,1,3,1,3,7,0,1,3,3,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.067646138
903204095,85.02673797,4,3,5,6,1930,1960,1,1,3,3,3,3,1,1,1,3,1,8,2008,1,2,1,3,4,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.058990212
903205040,127.1008403,4,3,6,6,1916,1950,1,1,3,3,3,3,1,1,1,2,0,5,2009,1,2,1,2,4,1,1,2,2,0,98,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956690271
903205085,123.3933162,4,3,5,5,1920,1950,1,1,3,2,3,3,1,4,1,3,1,5,2007,1,3,1,3,6,1,2,3,3,0,0,216,0,126,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.891661145
903206070,88.03222094,4,3,5,5,1935,1950,1,1,3,3,3,3,1,3,1,3,1,7,2008,2,3,1,3,6,1,1,3,2,0,30,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.937036442
903206120,101.3056093,4,3,7,7,1922,2005,1,1,3,3,4,3,1,4,1,3,0,5,2010,1,3,1,4,8,1,1,3,3,0,0,60,0,0,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.933212288
903206160,110.8374384,4,3,6,7,1924,1996,0,1,3,3,3,3,1,1,1,3,0,5,2006,1,2,1,3,9,1,1,2,3,27,36,42,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.834828981
903206170,128.440367,4,3,6,7,1923,1950,1,1,3,3,4,3,1,3,1,5,1,5,2007,1,3,1,3,6,1,2,3,3,0,38,0,144,0,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828998126
903225040,105.9654631,4,3,5,7,1939,1998,1,1,3,4,3,3,1,3,1,5,1,3,2007,2,3,1,3,6,0,1,2,3,0,0,192,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140095693
903225050,139.6683673,4,3,5,6,1924,1950,1,1,3,3,3,3,1,5,1,4,1,5,2008,1,2,1,4,5,0,0,0,3,0,0,116,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139226687
903225090,95.55288462,4,3,6,7,1947,1950,1,1,3,4,3,3,1,5,1,5,1,10,2006,2,3,1,3,7,2,2,3,3,0,24,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.073522335
903225140,102.4793388,4,3,5,7,1941,2006,1,1,3,4,3,3,1,5,1,5,1,5,2008,1,3,1,4,6,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.082037379
903225150,113.7254902,4,3,4,7,1925,1950,1,1,3,3,3,3,1,3,1,3,0,4,2010,1,2,1,4,4,0,1,2,2,135,0,41,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.083768191
903225160,82.86821705,4,3,6,9,1900,2000,1,1,3,4,3,3,1,1,1,5,1,4,2008,1,3,1,3,6,0,1,2,3,38,112,0,0,0,0,3,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.086381679
903226060,98.62440191,4,3,6,7,1940,1989,1,1,3,3,3,3,1,5,1,5,1,7,2008,1,3,1,4,6,1,1,3,3,0,11,0,0,0,0,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21692157
903226130,96.67673716,4,3,4,6,1936,1950,1,1,3,3,3,3,1,4,1,3,1,7,2009,1,3,1,3,6,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.154568775
903226150,125.3951528,4,3,5,7,1924,2003,1,1,3,2,3,2,1,1,1,5,1,7,2008,1,2,1,3,5,1,2,3,3,0,0,48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158013109
903226160,118.3745583,4,3,6,7,1939,1950,1,1,3,3,3,4,1,4,2,3,1,4,2010,1,2,1,3,5,0,1,3,3,0,0,128,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.159748719
903226170,114.7108844,4,3,6,9,1937,2000,1,1,4,3,3,3,1,1,1,3,1,7,2009,1,2,1,3,4,0,2,3,1,210,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.161493262
903227020,107.0234114,4,3,6,6,1940,1950,1,1,3,4,3,3,1,2,1,5,1,3,2010,1,3,1,3,6,2,2,3,3,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.306931731
