PID,GrLivArea_Log,OverallQual,LotArea_Log,CentralAir,KitchenQual,Fireplaces,HeatingQC,OverallCond,BsmtQual,PavedDrive,BsmtExposure,YearBuilt,YearRemodAdd,ExterQual,GarageArea,TotalBsmtSF,BsmtFinSF1,BsmtFinType1,target
902330090,7.805474625270858,7,9.51044496442652,1,3,1,3,8,3.0,1,1.0,1879,1987,3,576.0,819.0,0.0,1.0,12.128111104060464
902331010,6.704414354964107,4,8.101677747454572,1,3,1,5,3,3.0,1,1.0,1910,1950,3,0.0,624.0,0.0,1.0,10.976782033219948
902332030,7.736743682453495,6,8.881836305004146,0,3,1,5,6,3.0,3,2.0,1910,1998,3,506.0,1214.0,1046.0,3.0,11.804848531679266
902400110,8.190908881182514,10,10.041073215488689,1,5,2,5,9,3.0,3,2.0,1892,1993,4,840.0,1107.0,0.0,1.0,13.071070083016776
902401010,7.01301578963963,7,8.648221453822641,1,3,1,3,7,3.0,3,1.0,1926,1950,3,288.0,572.0,0.0,1.0,11.66907414746016
902401030,7.38770923908104,6,8.594154232552366,1,4,0,4,7,3.0,3,2.0,1926,2004,3,216.0,1149.0,370.0,2.0,11.931635799828413
902401090,7.1292975489293715,5,8.695506726812653,0,3,0,4,7,3.0,1,1.0,1920,1950,3,0.0,624.0,0.0,1.0,11.445716715276781
902401120,7.928406026180536,10,9.51044496442652,1,4,1,4,9,3.0,3,1.0,1893,2000,5,880.0,1237.0,0.0,1.0,12.691580461311874
902401130,7.301147805856032,7,9.104979856318355,1,3,0,5,9,3.0,3,1.0,1920,1988,3,324.0,650.0,624.0,5.0,11.870599909242046
902402010,7.119635638017637,6,8.91018077801329,1,3,0,3,7,3.0,3,1.0,1957,1996,3,923.0,912.0,600.0,6.0,11.916388570407719
902402130,7.217443431696532,4,8.954156966583772,1,3,0,4,7,2.0,3,1.0,1910,1950,3,528.0,622.0,0.0,1.0,11.740061037553975
902402150,6.92951677076365,5,8.881836305004146,0,3,0,3,4,3.0,3,1.0,1910,2006,3,280.0,1022.0,247.0,5.0,11.350406535472453
902402250,7.736307096548286,4,9.336091577281744,1,3,0,4,6,3.0,1,1.0,1885,1950,3,560.0,777.0,0.0,1.0,11.715866308966918
902402260,6.990256500493881,2,9.336091577281744,0,3,0,3,1,2.0,1,1.0,1920,1950,2,400.0,723.0,0.0,1.0,10.915088464214607
902403070,7.293017679772782,6,9.264828557260252,1,3,0,5,7,2.0,3,1.0,1922,1994,3,624.0,738.0,283.0,3.0,11.854740546001935
902404010,7.351799869057777,5,8.999619340660528,1,3,0,4,6,3.0,3,1.0,1948,1973,3,812.0,1559.0,338.0,3.0,11.941455846009385
902405070,7.822044008185619,7,9.287301413112312,1,3,1,4,7,3.0,3,2.0,1890,1999,3,342.0,1313.0,0.0,1.0,12.122691036591124
902405100,7.533158807455562,5,9.084777149000836,1,3,0,3,6,3.0,3,1.0,1890,1996,3,456.0,1088.0,1088.0,2.0,11.73526869611367
902405120,7.299797366758161,6,8.594154232552366,1,3,0,5,6,3.0,3,1.0,1920,1950,2,207.0,972.0,0.0,1.0,11.686878772093667
902406020,6.891625897052253,5,9.185022563991893,1,2,0,4,6,3.0,1,1.0,1959,1959,3,308.0,984.0,200.0,3.0,11.608235644774554
902406030,6.866933284461883,5,9.185022563991893,1,3,0,5,5,3.0,3,1.0,1958,1958,3,624.0,960.0,0.0,1.0,11.736069016284436
902406070,7.327123292259293,6,9.181940897454485,1,4,0,5,7,3.0,3,1.0,1910,2002,3,640.0,741.0,0.0,1.0,11.894780707439258
902406090,7.492760300922379,5,9.405084448768694,0,3,0,5,5,3.0,3,1.0,1954,1954,3,352.0,1050.0,0.0,1.0,11.786762130599953
902408080,7.845416036592486,7,9.287301413112312,1,3,0,5,8,3.0,2,1.0,1890,1998,3,704.0,718.0,0.0,1.0,11.979799201207035
902427040,7.1292975489293715,5,9.152605321324943,1,3,0,4,5,3.0,3,1.0,1930,1950,3,160.0,912.0,324.0,2.0,11.37366339763672
902427045,6.782192056006791,5,9.44951474036292,1,3,0,4,5,0.0,3,0.0,1956,1956,3,308.0,0.0,0.0,0.0,11.482466257485518
902427140,6.875232087276577,4,9.062536177207788,1,3,0,4,6,0.0,3,0.0,1956,1956,3,331.0,0.0,0.0,0.0,11.556942350387
902427150,6.996681488176539,4,9.049702026013373,1,3,0,3,6,3.0,3,1.0,1958,2006,3,308.0,869.0,0.0,1.0,11.657025808943985
902427180,7.2312870043276165,4,9.375854810453756,1,3,1,5,7,0.0,3,0.0,1949,2002,3,384.0,0.0,0.0,0.0,11.608235644774554
902456015,6.927557906278317,3,8.46821300919452,0,2,0,2,3,3.0,1,1.0,1918,1950,2,0.0,1020.0,0.0,1.0,11.074420502783864
902477120,6.579251212010101,4,8.971956271245688,0,3,0,3,5,3.0,1,1.0,1920,1950,3,0.0,720.0,495.0,3.0,10.46024210819052
903200080,7.362645270417825,5,9.970398257818754,1,4,1,5,6,3.0,3,4.0,1923,2004,3,528.0,1324.0,1309.0,6.0,12.31716669303576
903201020,7.266827347520591,6,8.797095076549057,0,4,1,3,6,3.0,3,1.0,1923,1950,3,216.0,1022.0,0.0,1.0,11.911701584927595
903201030,7.041411663794809,5,8.869398159883517,1,3,1,3,7,3.0,3,1.0,1928,1983,4,288.0,1008.0,406.0,2.0,11.83500896413934
903201080,7.344719054149673,7,8.890685920281129,0,5,0,4,7,3.0,3,1.0,1925,2007,4,672.0,952.0,0.0,1.0,12.230765258120543
903201090,6.966024187106112,5,8.832587702434553,0,3,1,3,7,3.0,3,1.0,1925,1994,3,308.0,756.0,317.0,2.0,11.824079893607152
903202120,7.3632795869630385,6,8.769507120030228,1,2,1,4,5,3.0,3,1.0,1939,1950,3,312.0,972.0,0.0,1.0,11.850825253582627
903202170,7.410951875583635,5,8.509161019718974,1,3,1,5,7,3.0,1,1.0,1930,1982,3,336.0,297.0,0.0,1.0,11.827736204810266
903204030,7.268920128193723,5,9.068085324395312,1,3,0,3,6,2.0,3,1.0,1950,1950,3,308.0,910.0,910.0,3.0,11.761736763033015
903204040,7.385230923066572,5,8.670772279344538,1,3,0,5,6,3.0,3,1.0,1950,1997,3,363.0,988.0,788.0,3.0,11.76368418331741
903204095,6.840546529288687,5,9.116029692504943,1,3,0,3,6,3.0,2,1.0,1930,1960,3,308.0,742.0,0.0,1.0,11.283512300642426
903205040,6.858565034791365,6,9.088624613292087,0,2,1,2,6,3.0,2,1.0,1916,1950,3,192.0,952.0,0.0,1.0,11.703545824578876
903205085,7.062191632286557,5,9.074635189810806,1,3,1,3,5,3.0,3,1.0,1920,1950,3,495.0,915.0,645.0,4.0,11.877568578558137
903206070,7.4604903058253385,5,8.855092980028635,1,3,1,3,5,3.0,2,1.0,1935,1950,3,240.0,1024.0,175.0,3.0,11.938193200374572
903206120,7.63433723562832,7,8.96098117384356,0,4,1,3,7,4.0,3,1.0,1922,2005,3,315.0,1108.0,474.0,4.0,12.252479018344332
903206160,7.510430556378005,6,9.370501524100122,0,3,1,3,7,3.0,3,1.0,1924,1996,3,240.0,848.0,0.0,1.0,12.218495165528731
903206170,7.399398083331354,6,9.075322160298096,1,3,1,5,7,4.0,3,1.0,1923,1950,3,440.0,1065.0,300.0,3.0,12.254862809699604
903225040,7.149916836132108,5,8.720134035412928,1,3,0,5,7,3.0,3,1.0,1939,1998,3,224.0,728.0,306.0,3.0,11.813030057420569
903225050,6.664409020350408,5,8.720950028930258,1,4,0,4,6,3.0,3,1.0,1924,1950,3,0.0,784.0,784.0,5.0,11.603679828238691
903225090,7.416979621381153,6,8.517193191416238,1,3,2,5,7,3.0,3,1.0,1947,1950,3,420.0,1004.0,399.0,5.0,11.976659481202367
903225140,7.098375638590786,5,8.517193191416238,1,4,0,5,7,3.0,2,1.0,1941,2006,3,240.0,672.0,600.0,5.0,11.728036844587177
903225150,6.639875833826536,4,8.517193191416238,0,4,0,3,7,3.0,2,1.0,1925,1950,3,200.0,765.0,188.0,3.0,11.37366339763672
903225160,7.162397497355718,6,8.677609912822144,1,3,0,5,9,3.0,3,1.0,1900,2000,3,200.0,554.0,0.0,1.0,11.579649097013135
903226060,7.421775793644648,6,8.699514748210191,1,4,1,5,7,3.0,3,1.0,1940,1989,3,240.0,981.0,521.0,5.0,12.01309450854769
903226130,7.188412736496954,4,8.699514748210191,1,3,0,3,6,3.0,3,1.0,1936,1950,3,240.0,672.0,672.0,4.0,11.759785542901756
903226150,6.855408798609928,5,8.699514748210191,1,3,1,5,7,3.0,3,1.0,1924,2003,3,370.0,949.0,0.0,1.0,11.686878772093667
903226160,7.0317412587631285,6,8.699514748210191,1,3,0,3,7,3.0,3,1.0,1939,1950,3,240.0,608.0,452.0,4.0,11.805595078933045
903226170,7.069874128458572,6,8.699514748210191,1,3,0,3,9,3.0,1,1.0,1937,2000,4,624.0,698.0,0.0,1.0,11.812289042195847
903227020,7.086737934510577,6,8.699514748210191,1,3,2,5,6,3.0,3,1.0,1940,1950,3,576.0,572.0,264.0,2.0,11.759785542901756
903227070,7.206377291472252,5,8.699514748210191,1,3,1,5,8,3.0,1,1.0,1925,1997,3,216.0,884.0,0.0,1.0,11.669929213779893
903227080,7.05444965813294,6,8.699514748210191,1,3,1,3,7,3.0,3,1.0,1929,1950,3,208.0,862.0,0.0,1.0,11.695247021764185
903227090,7.252762418053187,6,8.699514748210191,1,3,1,5,6,3.0,3,1.0,1939,1950,3,280.0,780.0,0.0,1.0,11.794337924408412
903227140,7.116394144093465,6,8.699514748210191,1,3,2,5,6,3.0,3,2.0,1939,1950,3,217.0,600.0,276.0,3.0,11.759785542901756
903227150,7.281385663570282,5,8.757783656334167,1,4,2,3,6,3.0,3,1.0,1942,1950,3,240.0,835.0,360.0,3.0,11.790557201568507
903228040,7.311218384419629,6,8.699514748210191,1,3,0,5,7,3.0,3,1.0,1937,2000,3,672.0,825.0,201.0,3.0,11.964001084330445
903228060,7.201916317531627,6,8.699514748210191,1,3,1,5,5,3.0,3,1.0,1939,1950,3,240.0,739.0,264.0,2.0,11.561715629139659
903228070,7.040536390215956,5,8.699514748210191,1,3,0,4,5,3.0,3,1.0,1924,1950,3,320.0,468.0,220.0,3.0,11.440354772135393
903228080,7.1049654482698426,6,8.699514748210191,1,3,1,5,6,3.0,3,1.0,1941,1950,3,440.0,735.0,375.0,5.0,11.782952602183288
903228090,6.920671504248682,6,8.517193191416238,1,3,0,5,7,3.0,3,1.0,1926,1950,3,160.0,992.0,0.0,1.0,11.635143097694476
903228120,6.806829360392176,6,8.699514748210191,1,3,0,4,7,3.0,3,1.0,1926,2004,4,180.0,884.0,0.0,1.0,11.686878772093667
903228150,7.255591274253665,6,8.699514748210191,1,3,0,3,7,3.0,2,1.0,1948,1950,3,312.0,780.0,300.0,3.0,11.848683160653572
903229040,7.0192966537150445,5,8.96187901267768,1,3,1,3,7,4.0,3,2.0,1939,1950,3,410.0,793.0,507.0,3.0,11.694413341015606
903230100,7.170888478512505,5,8.840869624091393,1,2,0,3,5,3.0,3,2.0,1924,1950,3,440.0,1145.0,405.0,2.0,11.512925464970227
903230110,7.103322062526113,5,8.616133139271142,1,3,1,3,7,3.0,3,1.0,1920,1997,3,355.0,565.0,68.0,5.0,11.652687407345386
903230120,6.7979404129749295,4,8.68946441235669,1,3,0,3,7,0.0,3,0.0,1946,1950,3,280.0,0.0,0.0,0.0,11.277203131449161
903231010,7.3388881338388785,5,8.719317375506371,1,3,0,3,6,3.0,3,1.0,1936,1950,3,576.0,927.0,0.0,1.0,11.860054996065431
903231030,7.360739903058278,4,8.719317375506371,1,4,0,5,7,3.0,3,1.0,1935,1995,3,240.0,884.0,0.0,1.0,11.79810440720389
903231050,6.784457062637642,5,8.719317375506371,1,3,0,5,7,3.0,3,1.0,1939,1950,4,240.0,884.0,0.0,1.0,11.635143097694476
903231060,6.684611727667928,2,8.719317375506371,0,2,1,2,3,3.0,1,1.0,1936,1950,2,0.0,264.0,0.0,1.0,11.002099841204238
903231070,7.069874128458572,6,8.738735461363474,1,3,1,3,6,3.0,3,1.0,1934,1950,3,528.0,816.0,0.0,1.0,11.648330101976432
903231080,7.035268599281098,4,8.738735461363474,1,3,0,5,7,3.0,3,1.0,1929,1950,3,336.0,704.0,80.0,4.0,11.719939634354555
903231090,7.25063551189868,6,8.738735461363474,1,3,1,4,5,3.0,3,1.0,1938,1950,3,528.0,861.0,52.0,2.0,11.744037185933616
903231130,6.774223886357614,5,8.719317375506371,1,3,0,3,7,3.0,3,1.0,1931,1993,3,180.0,715.0,209.0,4.0,11.561715629139659
903231180,7.186901020411631,5,8.738735461363474,1,3,0,5,8,3.0,3,1.0,1939,1952,3,280.0,672.0,48.0,3.0,11.790557201568507
903231190,7.203405521083095,5,8.738735461363474,1,3,0,4,4,4.0,3,1.0,1936,1950,3,240.0,896.0,0.0,1.0,11.652687407345386
903232030,6.694562058521094,5,8.719317375506371,0,3,0,4,6,0.0,2,0.0,1945,1995,3,164.0,0.0,0.0,0.0,11.305901295535904
903232060,6.902742737158593,5,8.719317375506371,1,3,0,4,6,3.0,3,1.0,1925,1999,3,264.0,960.0,0.0,1.0,11.652687407345386
903232090,7.360739903058278,5,8.738735461363474,1,3,1,3,7,3.0,2,1.0,1930,1992,3,360.0,1078.0,0.0,1.0,12.000891794590135
903232100,7.262628600974241,5,8.738735461363474,1,3,1,5,7,3.0,3,1.0,1930,1992,3,230.0,966.0,0.0,1.0,11.788661466403608
903232170,6.815639990074331,4,8.738735461363474,0,3,0,4,5,0.0,1,0.0,1947,1950,3,0.0,0.0,0.0,0.0,11.296012463406653
903232190,6.9469759921354175,5,8.738735461363474,1,3,0,4,7,3.0,2,1.0,1936,1980,3,624.0,528.0,276.0,3.0,11.727230067617233
903233030,7.155396301896733,5,8.719317375506371,1,4,0,4,6,3.0,3,1.0,1926,1950,3,379.0,756.0,351.0,5.0,11.794337924408412
903233050,7.321849713788357,5,8.719317375506371,1,3,0,5,8,3.0,1,2.0,1920,2004,3,180.0,939.0,0.0,1.0,11.831379196088765
903233080,7.605392364814935,7,8.738735461363474,1,3,1,3,5,3.0,3,2.0,1939,1950,3,400.0,989.0,300.0,3.0,11.918390573078392
903233100,7.362645270417825,5,8.738735461363474,1,3,1,5,6,3.0,3,1.0,1928,1950,3,225.0,1042.0,0.0,1.0,11.911701584927595
903233120,7.336936913707618,5,8.738735461363474,1,3,1,3,5,3.0,3,1.0,1930,1950,3,480.0,928.0,448.0,2.0,11.837903322165706
903233140,6.74993119378857,7,8.719317375506371,1,3,0,5,8,3.0,3,1.0,1929,2001,3,576.0,832.0,0.0,1.0,11.790557201568507
903233180,7.220373836723948,6,8.738735461363474,1,3,1,3,6,3.0,3,1.0,1931,1950,3,560.0,884.0,425.0,2.0,11.755871643580615
903233220,7.188412736496954,5,8.719317375506371,1,4,0,4,7,3.0,3,1.0,1930,1984,3,180.0,741.0,0.0,1.0,11.608235644774554
903234030,7.005789019253503,6,8.699514748210191,1,4,1,4,6,3.0,3,1.0,1925,1980,3,440.0,1103.0,397.0,4.0,11.612770799939945
903234050,6.9735430195201396,6,8.719317375506371,1,3,1,3,5,2.0,3,1.0,1923,1950,3,288.0,1124.0,960.0,5.0,11.603679828238691
903234090,7.550661243105337,5,8.719317375506371,1,3,0,3,5,3.0,3,1.0,1923,1950,3,576.0,1100.0,203.0,2.0,11.72399643505017
903234160,6.893656354602635,6,8.729073550451737,0,3,1,3,5,3.0,3,1.0,1926,1950,3,180.0,960.0,0.0,1.0,11.532728092266407
903234220,7.366445148327599,5,8.719317375506371,1,3,1,3,6,3.0,3,1.0,1938,1950,3,250.0,952.0,273.0,2.0,11.918390573078392
903235010,7.2167094867094566,6,8.725020038618554,1,3,0,5,8,2.0,3,2.0,1920,1999,3,502.0,611.0,0.0,1.0,11.759785542901756
903235020,6.4232469635335185,5,8.699514748210191,1,3,0,4,7,3.0,3,1.0,1921,1950,3,205.0,616.0,616.0,2.0,11.396391648714275
903235100,6.253828811575472,4,8.752107198329362,0,2,0,2,6,3.0,3,1.0,1927,1950,3,240.0,520.0,0.0,1.0,11.134589024250317
903236010,7.158513997329321,5,9.06357899058078,1,3,0,3,5,3.0,3,1.0,1948,2001,3,240.0,672.0,336.0,4.0,11.751942365440726
903236040,6.977281341630747,5,9.06357899058078,1,3,0,3,5,3.0,2,1.0,1925,1950,3,1184.0,1072.0,134.0,2.0,11.747997587149714
903236130,7.724888439323074,6,8.956093075610639,1,3,0,5,8,3.0,3,1.0,1918,1995,3,408.0,1100.0,0.0,1.0,12.206072645530176
903236200,6.954638864880987,5,8.760923376338836,1,3,1,3,6,3.0,3,1.0,1922,1950,3,280.0,993.0,0.0,1.0,11.635143097694476
903400030,6.704414354964107,5,9.364948090202624,1,3,0,3,5,3.0,1,1.0,1925,1950,3,210.0,816.0,0.0,1.0,11.599103161211278
903400040,7.508787170634277,6,9.511555458710546,1,3,1,5,6,3.0,1,1.0,1919,1950,3,520.0,764.0,0.0,1.0,12.103486056755074
903400180,7.5218592522016285,6,9.47677327138879,1,4,1,4,7,3.0,1,1.0,1923,2000,3,370.0,833.0,0.0,1.0,12.240474072247505
903400220,7.665753431861699,6,9.383284766957539,0,4,0,4,6,3.0,3,1.0,1916,1994,3,441.0,844.0,0.0,1.0,12.276065017350211
903401020,7.506591780070841,7,9.118225083068376,1,3,0,5,6,3.0,1,1.0,1925,1950,3,240.0,1026.0,329.0,3.0,12.122691036591124
903401030,7.447751280047907,6,9.12085320547465,1,4,0,5,4,3.0,3,1.0,1915,2004,3,672.0,810.0,0.0,1.0,11.998433280751927
903401050,7.316548177182976,5,9.12085320547465,1,3,0,4,5,3.0,1,1.0,1940,1982,3,240.0,883.0,399.0,3.0,11.884489021402711
903401070,7.226936018493289,6,9.088172738001974,1,4,0,5,7,3.0,2,1.0,1920,1950,3,576.0,768.0,0.0,1.0,12.013700752882716
903425110,7.444248649496705,7,9.239899174217726,1,3,0,4,6,3.0,3,1.0,1921,1950,3,480.0,576.0,0.0,1.0,11.849397701591439
903425190,7.818430272070656,6,10.407892608499196,1,3,1,3,5,3.0,3,1.0,1962,1962,3,576.0,1595.0,0.0,1.0,12.3013828253345
903425245,7.610357618312838,7,9.342595951096653,0,4,0,3,8,4.0,3,1.0,1910,1993,3,532.0,728.0,0.0,1.0,12.028738630247256
903425270,7.182352111885263,5,9.053686561930807,1,3,0,3,5,2.0,3,1.0,1926,1950,3,576.0,750.0,0.0,1.0,11.407564949312404
903425280,7.241366283322318,6,9.074520648833648,1,3,0,5,7,3.0,3,1.0,1915,2003,3,384.0,698.0,0.0,1.0,11.941944326032125
903425340,6.866933284461883,4,9.197559037611448,0,3,0,3,5,3.0,3,3.0,1970,1970,3,576.0,960.0,789.0,5.0,11.767567683343811
903425420,6.731018100482082,6,9.236690147298964,1,2,0,5,7,3.0,1,2.0,1918,2000,3,275.0,816.0,210.0,3.0,11.77528972943772
903426010,7.203405521083095,7,8.648221453822641,0,4,1,4,6,3.0,3,1.0,1929,1990,3,456.0,672.0,336.0,3.0,11.849397701591439
903426160,7.592870287844818,6,8.99887832543581,1,3,0,4,8,3.0,3,2.0,1910,1983,3,360.0,1242.0,196.0,3.0,11.982929094215965
903426180,7.581719640125308,4,8.99887832543581,1,3,1,5,5,3.0,3,1.0,1915,1950,3,572.0,888.0,0.0,1.0,11.915051671812876
903426200,7.352441100243581,6,9.464982590349763,1,4,0,5,8,3.0,1,1.0,1912,2009,4,0.0,780.0,0.0,1.0,11.982303898822046
903427090,7.418180822726788,8,8.536995818712418,1,4,1,2,7,3.0,3,1.0,1925,1996,3,228.0,588.0,0.0,1.0,11.989159643966598
903427120,7.477604243197589,6,8.99887832543581,1,3,0,4,6,3.0,3,1.0,1915,1950,3,576.0,1048.0,0.0,1.0,11.951180395901384
903429010,7.383368146992383,6,8.377241230988794,1,3,0,5,8,4.0,1,1.0,1910,1950,4,228.0,796.0,0.0,1.0,11.755871643580615
903429080,7.509883061154912,7,7.824046010856294,1,5,1,5,8,3.0,3,1.0,1915,2005,4,164.0,910.0,299.0,5.0,11.951180395901384
903429110,7.5725029850203835,7,9.203114326884444,1,3,0,2,8,3.0,1,1.0,1915,1994,3,216.0,672.0,0.0,1.0,12.100156419938624
903430080,7.188412736496954,6,8.028781162487148,1,3,0,5,8,3.0,3,1.0,1920,1993,3,180.0,662.0,0.0,1.0,11.711776323715393
903430090,7.399398083331354,6,8.577347114235982,1,4,0,4,8,3.0,3,1.0,1910,2003,3,255.0,485.0,0.0,1.0,11.669929213779893
903430130,6.541029999189902,4,8.323122887587736,0,2,0,2,4,3.0,1,1.0,1941,1950,3,0.0,693.0,0.0,1.0,10.868568448579717
903450060,7.505492274737423,7,8.956479847999912,1,3,2,5,4,3.0,3,1.0,1931,1950,3,240.0,1040.0,224.0,2.0,12.040608205802641
903450110,6.704414354964107,5,9.044521887281242,0,3,0,3,5,4.0,3,4.0,1963,1963,2,516.0,816.0,104.0,2.0,11.608235644774554
903451090,7.5652752818989315,6,8.83579236650274,1,3,0,2,5,3.0,3,1.0,1927,1950,3,316.0,720.0,522.0,4.0,11.911701584927595
903451110,7.010311867307229,7,8.915835074176277,1,4,1,5,7,3.0,1,1.0,1930,1950,3,280.0,637.0,0.0,1.0,11.84510277730856
903452025,6.643789733147672,6,8.74687531957003,1,3,0,3,6,3.0,1,1.0,1930,1950,4,440.0,768.0,0.0,1.0,11.449453042014653
903452090,7.1929342212158,5,8.925055424124123,1,3,0,4,8,2.0,1,1.0,1910,2004,2,390.0,396.0,0.0,1.0,11.665646551987894
903453080,7.7380522976893165,6,9.487972108574462,1,3,1,2,6,3.0,3,1.0,1963,1963,3,658.0,741.0,375.0,4.0,12.218495165528731
903454010,7.2115567333138015,6,8.836664586357426,1,4,0,3,7,3.0,3,1.0,1914,2006,3,0.0,684.0,0.0,1.0,11.751942365440726
903454020,6.708084083853071,5,9.104979856318355,0,4,0,5,4,3.0,1,1.0,1919,1950,3,0.0,610.0,0.0,1.0,11.184421397998193
903454060,6.9957661563048505,4,8.630521876723241,0,2,0,2,5,0.0,1,0.0,1930,1950,2,0.0,0.0,0.0,0.0,10.915088464214607
903454080,7.226936018493289,6,9.0595174822416,1,3,1,3,6,3.0,1,1.0,1937,1950,3,198.0,780.0,0.0,1.0,11.691071650353704
903454090,7.226209010100671,6,9.104979856318355,1,4,1,3,6,3.0,2,1.0,1937,1950,3,544.0,780.0,0.0,1.0,11.856515169360303
903454100,7.585281078639126,6,8.83579236650274,1,3,1,3,6,3.0,3,1.0,1938,1958,3,400.0,1272.0,0.0,1.0,11.856515169360303
903455030,7.176254532017144,5,9.241839039035556,1,3,0,4,6,3.0,3,1.0,1915,1978,3,400.0,880.0,0.0,1.0,11.695247021764185
903455090,7.215239978730098,5,8.881836305004146,1,4,0,5,6,3.0,3,1.0,1938,1995,3,297.0,803.0,0.0,1.0,11.740061037553975
903455140,6.9469759921354175,6,8.881836305004146,1,3,0,4,7,3.0,3,1.0,1925,1992,3,320.0,1040.0,0.0,1.0,11.755871643580615
903456060,6.981934677156389,3,9.188708071849069,0,3,1,2,4,3.0,2,1.0,1922,1950,3,210.0,1007.0,0.0,1.0,11.418614785498988
903456090,6.625392368007955,6,8.821732380934444,0,3,0,4,8,3.0,1,3.0,1935,1982,3,0.0,520.0,490.0,6.0,11.344506813345266
903456110,7.576609766973037,7,9.188094763028865,1,4,2,5,9,3.0,3,1.0,1950,2005,3,299.0,976.0,354.0,2.0,12.265755647691348
903457040,7.687080155783135,6,9.241839039035556,1,3,1,4,5,3.0,1,1.0,1915,1950,3,720.0,1138.0,375.0,2.0,11.989159643966598
903457130,7.181591944611865,4,8.373322820996535,1,3,0,3,6,2.0,3,1.0,1958,1958,3,436.0,808.0,681.0,3.0,11.507912923146687
903458020,7.01301578963963,5,8.881836305004146,0,2,0,3,7,3.0,1,1.0,1920,1996,3,288.0,530.0,0.0,1.0,11.522875795823396
903458060,7.086737934510577,4,8.476371196895983,1,3,0,5,7,3.0,3,1.0,1916,1990,3,440.0,1196.0,197.0,2.0,11.607326140391713
903458110,7.24850407237061,6,8.977146484808472,1,2,0,3,7,3.0,1,1.0,1920,1950,3,0.0,319.0,0.0,1.0,11.401993904262946
903458170,7.0967213784947605,4,8.738735461363474,1,3,0,3,5,3.0,3,1.0,1925,1950,3,539.0,780.0,152.0,4.0,11.542484267211773
903475020,6.715383386334682,5,9.016148642611741,1,3,0,3,7,3.0,3,1.0,1955,1995,3,720.0,825.0,180.0,2.0,11.736069016284436
903475040,7.2312870043276165,5,9.422058905620926,1,3,0,3,6,3.0,3,1.0,1941,1950,3,660.0,720.0,360.0,3.0,11.76368418331741
903475060,7.543802867501509,7,9.222268942841458,0,3,1,3,4,3.0,1,1.0,1910,1950,2,308.0,925.0,0.0,1.0,11.711776323715393
903475100,7.263329617476836,6,8.661293535389994,1,4,0,5,7,3.0,3,1.0,1915,2002,3,379.0,483.0,0.0,1.0,11.719939634354555
903476030,7.502186486602924,5,8.939843124278502,1,4,1,4,9,4.0,1,1.0,1900,1996,3,672.0,360.0,0.0,1.0,11.849397701591439
903476090,7.530479995245536,7,8.674538762140013,0,3,0,3,5,3.0,1,1.0,1902,2000,3,0.0,1020.0,169.0,3.0,11.487607656985938
903476100,6.733401891837358,5,8.38662882139512,1,3,1,5,7,3.0,1,1.0,1930,1950,3,0.0,672.0,116.0,2.0,11.37366339763672
903481100,7.203405521083095,3,9.241839039035556,0,3,0,5,3,3.0,1,1.0,1915,1950,2,0.0,536.0,0.0,1.0,11.319037271804808
903481120,7.418180822726788,6,8.548691858475609,1,3,0,3,6,3.0,3,1.0,1927,1950,3,384.0,1204.0,0.0,1.0,11.813030057420569
903484020,7.292337176173878,6,9.241839039035556,1,3,0,5,7,3.0,3,1.0,1906,1995,3,216.0,756.0,0.0,1.0,11.813030057420569
903484080,7.302496423727327,4,9.241839039035556,1,3,0,2,1,3.0,1,1.0,1910,1950,2,264.0,771.0,0.0,1.0,10.819778284410283
903484110,7.24636808010246,6,9.241839039035556,1,3,0,5,7,3.0,3,1.0,1915,1965,3,308.0,698.0,276.0,3.0,11.6613454700885
904100030,7.259819610363187,5,9.423433587436893,1,3,1,3,5,3.0,3,1.0,1951,1951,3,288.0,806.0,329.0,4.0,11.831379196088765
904100040,7.099201743553093,5,9.017968479328726,1,3,1,5,5,3.0,3,1.0,1968,1968,3,322.0,952.0,250.0,4.0,11.805595078933045
904100090,7.560601162768557,6,9.3179383825742,1,3,0,3,5,3.0,3,1.0,1964,1964,3,576.0,1921.0,0.0,1.0,11.918390573078392
904100100,7.726212650507529,7,9.464051924856813,1,3,2,3,8,3.0,3,1.0,1937,1980,3,498.0,1005.0,288.0,5.0,12.29682700879864
904100140,7.784473235736469,7,10.089552095608918,1,3,2,5,7,3.0,3,2.0,1940,1950,3,349.0,1032.0,0.0,1.0,12.406561506279573
904100160,7.147559271189453,5,9.965804858600992,1,3,1,3,5,3.0,3,1.0,1948,1950,3,312.0,720.0,0.0,1.0,11.813030057420569
904100170,7.402451520818245,5,9.969743348313193,1,3,1,3,5,0.0,3,0.0,1950,1950,3,394.0,0.0,0.0,0.0,11.782952602183288
904100190,6.556778356158043,4,8.361708288575842,1,2,0,5,9,2.0,3,1.0,1946,2001,3,220.0,560.0,0.0,1.0,11.393578707337664
904101070,8.034631032923107,5,9.799792316197363,1,5,1,3,6,3.0,3,1.0,1946,1994,3,0.0,1598.0,152.0,3.0,12.208569525728759
904101110,7.423568444259168,5,9.633186877915122,1,3,2,4,5,4.0,3,1.0,1959,1959,3,365.0,1422.0,766.0,3.0,12.061046873479915
904101170,7.370230641807081,4,9.748002649695733,1,3,1,3,4,0.0,1,0.0,1959,1959,3,680.0,0.0,0.0,0.0,11.808813773969106
